Date,Open,High,Low,Close,Adj Close,Volume
2017-10-26,79.199997,79.41999799999999,78.75,78.760002,77.365685,32120700
2017-10-27,84.370003,86.199997,83.610001,83.809998,82.326286,71066700
2017-10-30,83.699997,84.33000200000001,83.110001,83.889999,82.404861,31756700
2017-10-31,84.360001,84.360001,83.110001,83.18,81.707436,27086600
2017-11-01,83.68,83.760002,82.879997,83.18,81.707436,22307400
2017-11-02,83.349998,84.459999,83.120003,84.050003,82.562035,23992900
2017-11-03,84.08000200000001,84.540001,83.400002,84.139999,82.650444,17633500
2017-11-06,84.199997,84.699997,84.08000200000001,84.470001,82.974594,19860900
2017-11-07,84.769997,84.900002,83.93,84.269997,82.778137,17939700
2017-11-08,84.139999,84.610001,83.83000200000001,84.559998,83.062996,18034200
2017-11-09,84.110001,84.269997,82.900002,84.089996,82.601318,21178400
2017-11-10,83.790001,84.099998,83.230003,83.870003,82.385223,19397800
2017-11-13,83.660004,83.940002,83.459999,83.93,82.444153,14196900
2017-11-14,83.5,84.099998,82.980003,84.050003,82.562035,18801300
2017-11-15,83.470001,83.690002,82.690002,82.980003,81.920334,19383100
2017-11-16,83.099998,83.41999799999999,82.940002,83.199997,82.137527,20962800
2017-11-17,83.120003,83.120003,82.239998,82.400002,81.34774,22079000
2017-11-20,82.400002,82.589996,82.25,82.529999,81.47608199999999,16315000
2017-11-21,82.739998,83.839996,82.739998,83.720001,82.650887,21237500
2017-11-22,83.83000200000001,83.900002,83.040001,83.110001,82.048676,20553100
2017-11-24,83.010002,83.43,82.779999,83.260002,82.19676199999999,7425600
2017-11-27,83.309998,83.980003,83.300003,83.870003,82.798973,18265200
2017-11-28,84.07,85.059998,84.019997,84.879997,83.796066,21926000
2017-11-29,84.709999,84.91999799999999,83.18,83.339996,82.275734,27381100
2017-11-30,83.510002,84.519997,83.339996,84.16999799999999,83.095139,33054600
2017-12-01,83.599998,84.809998,83.220001,84.260002,83.18399000000001,29532100
2017-12-04,84.41999799999999,84.43,80.699997,81.08000200000001,80.04459399999999,39094900
2017-12-05,81.339996,82.68,80.980003,81.589996,80.548073,26152300
2017-12-06,81.550003,83.139999,81.43,82.779999,81.72288499999999,26162100
2017-12-07,82.540001,82.800003,82.0,82.489998,81.436584,23184500
2017-12-08,83.629997,84.58000200000001,83.33000200000001,84.160004,83.085274,24489100
2017-12-11,84.290001,85.370003,84.120003,85.230003,84.141602,22857900
2017-12-12,85.309998,86.050003,85.08000200000001,85.58000200000001,84.48712900000001,23924100
2017-12-13,85.739998,86.0,85.16999799999999,85.349998,84.260071,22062700
2017-12-14,85.43,85.870003,84.529999,84.690002,83.60850500000001,19306000
2017-12-15,85.260002,87.089996,84.879997,86.849998,85.740913,53936700
2017-12-18,87.120003,87.5,86.230003,86.379997,85.276909,22283800
2017-12-19,86.349998,86.349998,85.269997,85.83000200000001,84.73394,23524800
2017-12-20,86.199997,86.300003,84.709999,85.519997,84.427887,23674900
2017-12-21,86.050003,86.099998,85.400002,85.5,84.40815,17990700
2017-12-22,85.400002,85.629997,84.91999799999999,85.510002,84.418022,14145800
2017-12-26,85.309998,85.529999,85.029999,85.400002,84.309425,9891200
2017-12-27,85.650002,85.980003,85.220001,85.709999,84.615471,14678000
2017-12-28,85.900002,85.93,85.550003,85.720001,84.625343,10594300
2017-12-29,85.629997,86.050003,85.5,85.540001,84.447639,18717400
2018-01-02,86.129997,86.309998,85.5,85.949997,84.852402,22483800
2018-01-03,86.059998,86.510002,85.970001,86.349998,85.247299,26061400
2018-01-04,86.589996,87.660004,86.57,87.110001,85.997597,21912000
2018-01-05,87.660004,88.410004,87.43,88.190002,87.063805,23407100
2018-01-08,88.199997,88.58000200000001,87.599998,88.279999,87.152649,22113000
2018-01-09,88.650002,88.730003,87.860001,88.220001,87.093422,19484300
2018-01-10,87.860001,88.190002,87.410004,87.82,86.698524,18652200
2018-01-11,88.129997,88.129997,87.239998,88.08000200000001,86.955208,17808900
2018-01-12,88.66999799999999,89.779999,88.449997,89.599998,88.455803,24271500
2018-01-16,90.099998,90.790001,88.010002,88.349998,87.221756,36599700
2018-01-17,89.08000200000001,90.279999,88.75,90.139999,88.988899,25602600
2018-01-18,89.800003,90.66999799999999,89.660004,90.099998,88.949409,24159700
2018-01-19,90.139999,90.610001,89.660004,90.0,88.850685,36875000
2018-01-22,90.0,91.620003,89.739998,91.610001,90.44013199999999,23601600
2018-01-23,91.900002,92.300003,91.540001,91.900002,90.72641800000001,23412800
2018-01-24,92.550003,93.43,91.58000200000001,91.82,90.647446,33277500
2018-01-25,92.470001,93.239998,91.93,92.33000200000001,91.150932,26383200
2018-01-26,93.120003,94.059998,92.58000200000001,94.059998,92.858841,29172200
2018-01-29,95.139999,95.449997,93.720001,93.91999799999999,92.72062700000001,31569900
2018-01-30,93.300003,93.660004,92.099998,92.739998,91.555695,38635100
2018-01-31,93.75,95.400002,93.510002,95.010002,93.796707,48756300
2018-02-01,94.790001,96.07,93.58000200000001,94.260002,93.05629,47227900
2018-02-02,93.639999,93.970001,91.5,91.779999,90.607948,47867800
2018-02-05,90.559998,93.239998,88.0,88.0,86.876228,51031500
2018-02-06,86.889999,91.480003,85.25,91.33000200000001,90.16370400000001,67998600
2018-02-07,90.489998,91.769997,89.199997,89.610001,88.46566800000001,41107600
2018-02-08,89.709999,89.879997,84.760002,85.010002,83.924408,55628700
2018-02-09,86.300003,88.93,83.83000200000001,88.18,87.05393199999999,63499100
2018-02-12,88.739998,89.779999,87.93,89.129997,87.991791,35720300
2018-02-13,88.93,90.0,87.800003,89.83000200000001,88.682854,26407700
2018-02-14,88.510002,90.989998,88.410004,90.809998,90.071472,34960900
2018-02-15,91.209999,92.720001,90.620003,92.660004,91.90643299999999,27823900
2018-02-16,92.449997,93.5,91.800003,92.0,91.251793,30596900
2018-02-20,91.480003,93.059998,91.010002,92.720001,91.965942,30911700
2018-02-21,92.980003,93.360001,91.489998,91.489998,90.745941,26922500
2018-02-22,92.050003,92.730003,91.360001,91.730003,90.983994,24392800
2018-02-23,93.599998,94.07,92.360001,94.059998,93.29504399999999,26329200
2018-02-26,94.400002,95.449997,94.25,95.41999799999999,94.643974,30199800
2018-02-27,95.739998,95.839996,94.199997,94.199997,93.433899,25869100
2018-02-28,94.839996,95.709999,93.629997,93.769997,93.007401,31167300
2018-03-01,93.989998,94.57,91.839996,92.849998,92.094879,37135600
2018-03-02,91.58000200000001,93.150002,90.860001,93.050003,92.29325899999999,32830400
2018-03-05,92.339996,94.269997,92.260002,93.639999,92.878456,23901600
2018-03-06,94.339996,94.489998,92.940002,93.32,92.561058,22175800
2018-03-07,93.160004,93.940002,92.43,93.860001,93.096672,26716100
2018-03-08,94.269997,95.099998,93.769997,94.43,93.662033,25887800
2018-03-09,95.290001,96.540001,95.0,96.540001,95.754875,36937300
2018-03-12,96.5,97.209999,96.040001,96.769997,95.983002,26073700
2018-03-13,97.0,97.239998,93.970001,94.410004,93.642204,35387800
2018-03-14,95.120003,95.410004,93.5,93.849998,93.08674599999999,32132000
2018-03-15,93.529999,94.58000200000001,92.83000200000001,94.18,93.41407,27611000
2018-03-16,94.68,95.379997,93.91999799999999,94.599998,93.83065,49081300
2018-03-19,93.739998,93.900002,92.110001,92.889999,92.134552,33344100
2018-03-20,93.050003,93.769997,93.0,93.129997,92.37260400000001,23075200
2018-03-21,92.93,94.050003,92.209999,92.480003,91.72789,24457100
2018-03-22,91.269997,91.75,89.660004,89.790001,89.05976899999999,38604700
2018-03-23,89.5,90.459999,87.08000200000001,87.18,86.470993,44068900
2018-03-26,90.610001,94.0,90.400002,93.779999,93.017319,56396800
2018-03-27,94.940002,95.139999,88.510002,89.470001,88.74237099999999,56569000
2018-03-28,89.82,91.230003,88.870003,89.389999,88.66301700000001,52501100
2018-03-29,90.18,92.290001,88.400002,91.269997,90.527733,45867500
2018-04-02,90.470001,90.879997,87.510002,88.519997,87.800087,48515400
2018-04-03,89.58000200000001,90.050003,87.889999,89.709999,88.98041500000001,37213800
2018-04-04,87.849998,92.760002,87.730003,92.33000200000001,91.579109,35560000
2018-04-05,92.440002,93.07,91.400002,92.379997,91.6287,29771900
2018-04-06,91.489998,92.459999,89.480003,90.230003,89.496193,38026000
2018-04-09,91.040001,93.16999799999999,90.620003,90.769997,90.03179899999999,31533900
2018-04-10,92.389999,93.279999,91.639999,92.879997,92.124634,26812000
2018-04-11,92.010002,93.290001,91.480003,91.860001,91.11293,24872100
2018-04-12,92.43,94.160004,92.43,93.58000200000001,92.818947,26758900
2018-04-13,94.050003,94.18,92.440002,93.08000200000001,92.323013,23346100
2018-04-16,94.07,94.660004,93.41999799999999,94.16999799999999,93.40414399999999,20288100
2018-04-17,95.0,96.540001,94.879997,96.07,95.288696,26771000
2018-04-18,96.220001,96.720001,95.519997,96.440002,95.65568499999999,21043300
2018-04-19,96.440002,97.07,95.339996,96.110001,95.328369,23552500
2018-04-20,95.910004,96.110001,94.050003,95.0,94.22739399999999,31154400
2018-04-23,95.739998,96.290001,94.629997,95.349998,94.574547,22331800
2018-04-24,96.239998,96.470001,92.410004,93.120003,92.362686,34524800
2018-04-25,93.300003,93.300003,90.279999,92.309998,91.559273,33729300
2018-04-26,93.550003,95.150002,93.099998,94.260002,93.49342299999999,42529000
2018-04-27,97.599998,97.900002,93.910004,95.82,95.040726,48272800
2018-04-30,96.33000200000001,96.400002,93.150002,93.519997,92.75943000000001,41523600
2018-05-01,93.209999,95.290001,92.790001,95.0,94.22739399999999,31408900
2018-05-02,94.989998,95.16999799999999,93.190002,93.510002,92.74951899999999,27471000
2018-05-03,92.959999,94.93,92.449997,94.07,93.304962,31142500
2018-05-04,93.32,95.370003,92.91999799999999,95.160004,94.386093,22531300
2018-05-07,95.16999799999999,96.709999,95.099998,96.220001,95.437477,24242000
2018-05-08,95.849998,96.160004,95.059998,95.809998,95.030807,23484600
2018-05-09,96.010002,96.970001,95.050003,96.940002,96.151627,27327400
2018-05-10,97.459999,97.949997,97.050003,97.910004,97.113739,22388100
2018-05-11,97.800003,97.870003,97.040001,97.699997,96.905441,16778300
2018-05-14,97.91999799999999,98.690002,97.309998,98.029999,97.23275799999999,19454100
2018-05-15,97.239998,97.849998,96.339996,97.32,96.528534,24594000
2018-05-16,97.360001,97.400002,96.620003,97.150002,96.777573,17384700
2018-05-17,96.760002,97.540001,95.83000200000001,96.18,95.811295,17246700
2018-05-18,96.010002,96.93,96.010002,96.360001,95.990601,17865800
2018-05-21,97.0,98.010002,96.800003,97.599998,97.22584499999999,19422500
2018-05-22,97.68,98.16999799999999,97.199997,97.5,97.126228,15441200
2018-05-23,96.709999,98.730003,96.32,98.660004,98.281784,21114800
2018-05-24,98.730003,98.940002,96.809998,98.309998,97.933121,21540800
2018-05-25,98.300003,98.980003,97.860001,98.360001,97.982933,18363900
2018-05-29,97.839996,98.879997,97.230003,98.010002,97.634277,28338000
2018-05-30,98.309998,99.25,97.910004,98.949997,98.57067099999999,22158500
2018-05-31,99.290001,99.989998,98.610001,98.839996,98.46109,34140900
2018-06-01,99.279999,100.860001,99.16999799999999,100.790001,100.40361800000001,28126200
2018-06-04,101.260002,101.860001,100.849998,101.66999799999999,101.280243,27166800
2018-06-05,102.0,102.33000200000001,101.529999,102.190002,101.79825600000001,23514400
2018-06-06,102.480003,102.599998,101.900002,102.489998,102.097099,21122900
2018-06-07,102.650002,102.690002,100.379997,100.879997,100.493271,28232200
2018-06-08,101.089996,101.949997,100.540001,101.629997,101.24039499999999,22165100
2018-06-11,101.010002,101.589996,100.66999799999999,101.050003,100.662628,23490900
2018-06-12,101.099998,101.449997,100.75,101.309998,100.921623,18325200
2018-06-13,101.720001,102.010002,100.559998,100.849998,100.463387,29492900
2018-06-14,101.650002,102.029999,101.0,101.41999799999999,101.031204,25691800
2018-06-15,101.510002,101.529999,100.07,100.129997,99.746147,65738600
2018-06-18,100.010002,101.110001,99.41999799999999,100.860001,100.473351,23586000
2018-06-19,99.650002,101.0,99.5,100.860001,100.473351,28653100
2018-06-20,101.370003,102.519997,101.120003,101.870003,101.479485,26180800
2018-06-21,102.08000200000001,102.459999,100.879997,101.139999,100.752274,23198200
2018-06-22,100.410004,100.769997,99.629997,100.410004,100.02507800000001,38923100
2018-06-25,100.0,100.110001,97.300003,98.389999,98.012817,35433300
2018-06-26,98.82,100.08000200000001,98.75,99.08000200000001,98.700172,26897200
2018-06-27,99.58000200000001,100.019997,97.400002,97.540001,97.166077,31298400
2018-06-28,97.379997,99.110001,97.260002,98.629997,98.2519,26650700
2018-06-29,98.93,99.910004,98.33000200000001,98.610001,98.23197900000001,28053200
2018-07-02,98.099998,100.059998,98.0,100.010002,99.62661,19564500
2018-07-03,100.480003,100.629997,98.940002,99.050003,98.670288,14670300
2018-07-05,99.5,99.91999799999999,99.029999,99.760002,99.377571,18977400
2018-07-06,99.889999,101.43,99.66999799999999,101.160004,100.77220200000001,19234600
2018-07-09,101.650002,102.25,101.25,101.849998,101.45955699999999,18212000
2018-07-10,102.0,102.510002,101.860001,102.120003,101.728523,19293100
2018-07-11,101.150002,102.339996,101.099998,101.980003,101.589058,19644600
2018-07-12,102.769997,104.410004,102.730003,104.190002,103.790588,24335900
2018-07-13,104.370003,105.599998,104.089996,105.43,105.025833,24635200
2018-07-16,105.400002,105.82,104.519997,104.910004,104.507828,21786900
2018-07-17,104.610001,106.5,104.32,105.949997,105.54383100000001,25901700
2018-07-18,105.940002,106.050003,104.720001,105.120003,104.71701800000001,29493900
2018-07-19,104.93,105.309998,103.889999,104.400002,103.999779,40171600
2018-07-20,108.08000200000001,108.199997,106.08000200000001,106.269997,105.86261,56004000
2018-07-23,106.300003,108.139999,106.129997,107.970001,107.556091,29707000
2018-07-24,108.57,108.82,107.260002,107.660004,107.24728400000001,26316600
2018-07-25,107.959999,111.150002,107.599998,110.83000200000001,110.405128,30702100
2018-07-26,110.739998,111.0,109.5,109.620003,109.19976799999999,31372100
2018-07-27,110.18,110.18,106.139999,107.68,107.267204,37005300
2018-07-30,107.190002,107.529999,104.760002,105.370003,104.96606399999999,34668300
2018-07-31,106.489998,106.720001,105.379997,106.08000200000001,105.67334,27655200
2018-08-01,106.029999,106.449997,105.41999799999999,106.279999,105.872574,23628700
2018-08-02,105.400002,108.089996,104.839996,107.57,107.157623,26104300
2018-08-03,107.800003,108.050003,106.82,108.040001,107.625824,18659600
2018-08-06,108.120003,108.41999799999999,107.559998,108.129997,107.715477,20265900
2018-08-07,108.559998,109.099998,108.16999799999999,108.879997,108.462601,16080200
2018-08-08,109.33000200000001,109.75,108.760002,109.489998,109.07026699999999,15487500
2018-08-09,109.709999,110.160004,109.599998,109.66999799999999,109.249573,13660400
2018-08-10,109.41999799999999,109.690002,108.379997,109.0,108.582146,18183700
2018-08-13,109.239998,109.58000200000001,108.099998,108.209999,107.795174,18472500
2018-08-14,108.559998,109.75,108.040001,109.559998,109.139999,16788300
2018-08-15,108.489998,108.989998,106.82,107.660004,107.660004,29982800
2018-08-16,108.300003,108.860001,107.300003,107.639999,107.639999,21384300
2018-08-17,107.360001,107.900002,106.690002,107.58000200000001,107.58000200000001,18061500
2018-08-20,107.510002,107.900002,106.480003,106.870003,106.870003,17914200
2018-08-21,106.91999799999999,107.349998,105.849998,105.980003,105.980003,22881900
2018-08-22,105.849998,107.339996,105.779999,107.059998,107.059998,18000600
2018-08-23,107.150002,108.18,106.870003,107.559998,107.559998,18167700
2018-08-24,107.66999799999999,108.559998,107.559998,108.400002,108.400002,17234000
2018-08-27,109.269997,109.639999,108.510002,109.599998,109.599998,19662300
2018-08-28,109.940002,110.5,109.790001,110.260002,110.260002,19151500
2018-08-29,110.449997,112.029999,110.269997,112.019997,112.019997,20818000
2018-08-30,111.66999799999999,112.610001,111.440002,111.949997,111.949997,22798700
2018-08-31,111.690002,112.779999,111.519997,112.33000200000001,112.33000200000001,23222700
